state,year,government,gdp_pc,v2x_polyarchy,wdi_primhc,v2x_execonst,v2x_corruption,v2x_judindep,gdp_growth_rate,v2x_polyarchy_growth_rate,v2x_corruption_growth_rate,v2x_execonst_growth_rate,v2x_judindep_growth_rate,wdi_primhc_growth_rate,gdp_tot_growth,v2x_polyarchy_tot_growth,v2x_corruption_tot_growth,v2x_execonst_tot_growth,v2x_judindep_tot_growth,wdi_primhc_tot_growth,wp_accidents,riots,worker_strikes
Dorne,305,monarchy,11378.358015521568,0.5194523472018451,119.57096692706097,0.19024635133155984,0.9022165019422352,0.35447195531812375,-0.01293089851737022,-0.06629525810759515,-0.08850962506607175,-0.09944099259562791,-0.09615477175591514,0.00230021802382543,1.0021677640850573,1.4039252627076897,1.340509980667365,1.397675998977508,1.390644778857642,1.106191681477131,81,13,0
Dorne,306,monarchy,11770.85569625617,0.48858531572141456,114.49061228521543,0.1762949141279348,0.8280206213366572,0.32882848633856315,0.03449510730803012,-0.05942225816613063,-0.08223733488121071,-0.07333353363140487,-0.07234273006604053,-0.04248819569172338,1.03673764864782,1.3205008533011204,1.2302700124756178,1.2951794791006834,1.290041739002995,1.0591915928419746,61,12,2
Dorne,307,monarchy,11816.8711613592,0.44463495990491875,114.6588555807836,0.16242779698067478,0.7616319483474012,0.29808333013477206,0.00390927102416753,-0.0899543117696885,-0.0801775599285029,-0.07865863411803731,-0.09349906556494536,0.00146949424245394,1.0407905370973425,1.2017161078511318,1.131629964822114,1.1933024303369126,1.1694240418664377,1.0607480687893116,56,3,0
Dorne,308,monarchy,11776.359463123352,0.40261464099485583,113.38752679762032,0.15112341241000082,0.6909452649511771,0.27794078467117217,-0.00342829313129186,-0.09450520696584136,-0.09280950405192562,-0.06959636700619012,-0.0675735387634486,-0.01108792492933571,1.037222402047898,1.0881476783644752,1.0266039490166756,1.1102529164458064,1.0904019210424671,1.0489865738336377,56,1,24
Dorne,309,monarchy,11353.745773203547,0.37,108.09244810754156,0.1361162039490823,0.6730397497623046,0.2548975559447381,-0.035886615999043,-0.08100709133245983,-0.02591452043619938,-0.09930432499898598,-0.0829069715468213,-0.04669895216543227,1,1,1,1,1,1,50,11,0
Pentos,300,republic,27129.380849198995,0.6690566988948092,128.03861507156435,0.6440077520902016,0.6491762686970662,0.5939447596872203,0.00385335308302128,-0.04431698103252748,-0.0354772382590454,9.679242407019048e-4,0.02428754638168251,0.03581701012793928,0.8456047528132876,0.8920755985264123,1.2094893157597475,0.9603614325914914,0.9544788408777576,1.171429724259292,50,0,0
Pentos,301,republic,27382.227485653308,0.7021532544824036,123.19560437004698,0.66308794642956,0.6498940576254407,0.5676245261907907,0.00932002974412794,0.04946749003823667,0.00110569187905638,0.029627274326173,-0.04431427850342521,-0.03782461016788147,0.8534858142612836,0.9362043393098716,1.2108266382739887,0.988814324207156,0.912181799697474,1.1271208516001152,61,9,0
Pentos,302,republic,28734.30430138118,0.738422772414585,124.71951994548805,0.6657006163580725,0.5882647103474338,0.5805437973440233,0.04937789726698728,0.05165470315866796,-0.09482983657857404,0.00394015596661155,0.02276024124597116,0.01236988594871945,0.8956291491167084,0.98456369655278,1.0960041460414822,0.9927104068665518,0.9329432775187728,1.1410632079848322,60,3,28
Pentos,303,republic,28950.296304904285,0.7254280400962121,125.67959786451964,0.6877722202886074,0.5966455721971102,0.59995045023974225,0.00751686907946916,-0.01759795716467561,0.01424675269867294,0.03315545064579431,0.03342840451401621,0.00769789620302617,0.902361476174375,0.9672373867949496,1.1116186460668556,1.025624167766982,0.9641300827883024,1.1498469941209917,40,10,0
Pentos,304,republic,29124.46337669854,0.7624243911874724,120.7744534862978,0.6618819446620495,0.6039180937150664,0.5738822990202724,0.00601607216589175,0.05099933976408377,0.01218901447835378,-0.03764367746009531,-0.04345050696945533,-0.03902896302635782,0.9077901479347606,1.01656585491663,1.1251681818381725,0.987015902400283,0.9222381419066475,1.1049696583014743,46,2,0
Pentos,305,republic,29977.78306276488,0.7567806118440807,119.93083159899432,0.6636233120599915,0.5946800138732592,0.5694044026462696,0.02929906982420337,-0.00740241184388324,-0.015296908534364769,0.00263093352520901,-0.00780281319296243,-0.00698510208865627,0.9343875548648248,1.0090408157921076,1.1079565870748165,0.9896126756278224,0.9150420899659252,1.097251332433371,50,3,0
Pentos,306,republic,30963.288492455573,0.7690084423312842,114.71180911732756,0.687037158009548,0.5945237899172949,0.5657090437029587,0.03287452669956688,0.01615769523667795,-2.6270254980773067e-4,0.03528183161148483,-0.00648986717724142,-0.04351693732198328,0.9651051034849718,1.0253445897750455,1.1076655240543156,1.0245280234099143,0.909103588340461,1.0495023149734055,62,10,0
Pentos,307,republic,31464.19765240777,0.8109651949657549,115.01922883647735,0.6569321745619626,0.5790519585856395,0.596164227625928,0.01617751809773862,0.05455954749635407,-0.02602390618179925,-0.04381856657477472,0.05383541992473517,0.00267993087647482,0.9807181087628196,1.0812869266210066,1.0788397403755126,0.9796346740084046,0.9580455617738536,1.0523149086322343,42,8,83
Pentos,308,republic,32120.338599306335,0.7794299166602728,109.77863446977436,0.657071769363342,0.5466926195068762,0.6206893303120117,0.0208535731356351,-0.03888610571852448,-0.05588330822298303,2.1249499839519348e-4,0.04113816554164713,-0.04556276737130247,1.001169585569347,1.0392398888803638,1.018550606640905,0.979842841476886,0.9974577986905468,1.0043685292488709,56,11,5
Pentos,309,republic,32082.815001856135,0.75,109.30114920254783,0.6705889368676292,0.5367358439948536,0.622271269147273,-0.00116821923698565,-0.03775825899315627,-0.01821274909656495,0.02057182812371394,0.00254868056853189,-0.00434952820767648,1,1,1,1,1,1,40,0,2
Lys,300,oligarchy,26716.065905841388,0.5540691954105299,84.79026840573964,0.41358350836179625,1.134350406015332,1.0829330552258496,-0.0132183519564569,-0.08312207351950929,-0.0363869716557674,-0.04638798316428438,-0.02632268155040218,0.00370297904266044,1.3530039405709138,1.6296152806192057,1.904094023643648,1.7238223125772607,1.9333517003310845,1.2350186796396578,121,3,1
Lys,301,oligarchy,26156.878652245377,0.5047997829596058,83.32077120562212,0.38856814999191136,1.089740732861438,0.9981327623779962,-0.02093074839562177,-0.088922850898467,-0.03932618432305753,-0.06048441938357427,-0.07830612653167919,-0.01733096530707553,1.3246845555125393,1.4847052439988404,1.829213271101406,1.6195579208805748,1.7819584174547214,1.2136146137492323,112,1,0
Lys,302,oligarchy,24891.02037862004,0.484632345093347,81.96952262425313,0.3756383999535995,1.0539929299412634,0.9587558317347196,-0.04839485209435225,-0.03995136001845821,-0.03280395220825448,-0.03327537277201189,-0.03945059427712112,-0.0162174276812002,1.2605766423768372,1.42538925027455,1.7692078463774907,1.565666527337409,1.7116590989090144,1.1939329065179067,106,7,6
Lys,303,oligarchy,24806.173888619065,0.46379484588143566,81.77131147172116,0.3472234835909543,0.9510349072957894,0.8649381532557783,-0.00340871883556247,-0.04299650946306065,-0.09768378868652508,-0.07564433339657262,-0.0978535674815066,-0.00241810792824253,1.256279691032297,1.3641024878865753,1.5963849209694096,1.447232726555644,1.5441671497685865,1.191045847890866,80,2,0
Lys,304,oligarchy,23677.16805022932,0.450225333498761,78.37100974631649,0.31728260004864506,0.8808271566775913,0.8421041942831561,-0.04551309861242771,-0.02925757477292791,-0.07382247494766489,-0.0862294313525781,-0.02639952797396108,-0.04158306457614526,1.199102509569554,1.324192157349297,1.4785358351343154,1.3224386715099097,1.5034018659017987,1.1415185114848705,85,28,4
Lys,305,oligarchy,22598.739730286314,0.41064087462660626,74.8413426745769,0.29157805779505397,0.8028155438280642,0.7656928978492332,-0.04554718358442188,-0.08792143828189,-0.08856631208304316,-0.08101466090371832,-0.09073852968867868,-0.04503791750501841,1.1444867674296484,1.2077672783135478,1.347587368933847,1.2153017509715704,1.3669853910586536,1.0901068949341637,74,9,0
Lys,306,oligarchy,21541.47166399051,0.3987775975320906,74.2794697027233,0.27534345627914414,0.7337355562192742,0.6986958264216078,-0.04678438173606992,-0.02888966449163853,-0.08604714761674405,-0.05567840611422434,-0.08749861937575043,-0.00750752126798033,1.090942661610339,1.17287528685909,1.2316313196727366,1.147635686529647,1.247376056634201,1.0819228942360732,65,4,19
Lys,307,oligarchy,20472.633342087815,0.3809907500457552,73.91833290459664,0.26297362204497055,0.6851019337677254,0.6770730230065427,-0.04961770201101899,-0.04460342706413939,-0.06628222121624276,-0.04492510699667036,-0.03094737738138064,-0.00486186559451743,1.036812593715449,1.1205610295463388,1.1499960600853354,1.0960780305191056,1.208773039073044,1.0766627305406662,45,10,0
Lys,308,oligarchy,20633.17025885894,0.35357049767098847,72.17557867067754,0.2559808978341604,0.6371434853944559,0.6127280745817243,0.00784153724089264,-0.07197091365465895,-0.0700019165170379,-0.02659097196301445,-0.09503398634772749,-0.02357675241632387,1.0449427982808954,1.0399132284440835,1.0694941318923192,1.066932250340296,1.0938985185802752,1.0512785199068255,62,17,0
Lys,309,oligarchy,19745.74138680503,0.34,68.6550493555927,0.2399223547254437,0.5957428529945463,0.5601324658314358,-0.04300981676205993,-0.03838130658632144,-0.0649785069595091,-0.06273336504632607,-0.0858384182676673,-0.04877729254029692,1,1,1,1,1,1,50,2,0
Myr,300,oligarchy,18391.389392017252,0.5156639014734113,119.717791666968,0.07354201092614898,0.852823147002778,0.5108228694836812,-0.03405971510335803,-0.04547564271255396,-0.03505552446912043,-0.09866075184126386,-0.06960513805830851,-0.01213771086977795,1.1869864453479055,1.562617883252762,1.697447754650506,1.8739932509426591,1.7000491355023304,1.2870899874337824,62,16,0
Myr,301,oligarchy,17508.80618203323,0.4923273137941992,116.37543526232142,0.06639216777719084,0.8195785578553896,0.481549512375628,-0.04798893608152867,-0.0452554224031046,-0.03898180914088152,-0.09722120810835624,-0.05730627749231644,-0.02791862728260458,1.130024228692464,1.4919009508915129,1.631278170252102,1.691801363099108,1.6026256479926613,1.2511562017954465,66,5,26
Myr,302,oligarchy,17938.163629415223,0.47760684927879393,113.68817093410628,0.06090471666684854,0.7789208505839785,0.43514967174682617,0.02452237136662007,-0.02989975185808725,-0.04960806609899736,-0.08265208523930051,-0.09635528525384145,-0.02309133643331006,1.157735102481739,1.4472934826630122,1.5503536149563844,1.551970452628276,1.448204196525206,1.2222653330091655,63,7,3
Myr,303,oligarchy,17212.004382966592,0.4492224071815423,110.12875024703548,0.05704615286156257,0.7428786418939108,0.42176864800036445,-0.04048124777153134,-0.05943055913061835,-0.04627197829284705,-0.06335410484531895,-0.03075039375014603,-0.03130862831044942,1.1108685409443764,1.3612800217622496,1.4786156861388855,1.453646753855627,1.403671347251442,1.1839978820012338,54,23,0
Myr,304,oligarchy,16892.000355456188,0.43695803581069487,107.61805526772768,0.05172416655903055,0.7063619261680565,0.39984388415077093,-0.01859190948307514,-0.02730133487284183,-0.04915569470776244,-0.09329264175705612,-0.05198291516816243,-0.02279781595338136,1.090215373583543,1.3241152600324089,1.4059333048809337,1.3180322080068665,1.33070441868329,1.1570053161981764,62,16,43
Myr,305,oligarchy,16093.60142693529,0.4240677767182915,102.41091851804728,0.04812073647376636,0.661871819467157,0.37334663647521066,-0.04726491307839751,-0.02949999321671202,-0.0629848595354706,-0.06966627642326056,-0.06626898328540848,-0.04838534516096116,1.0386864387143842,1.2850538688433075,1.3173807931567685,1.2262098118690996,1.2425199898037478,1.1010232146208607,55,0,11
Myr,306,oligarchy,15666.952739912822,0.4108586772726506,100.34766834828837,0.04596804611101018,0.6359295843329211,0.3595367470316637,-0.02651045441627502,-0.03114855730812996,-0.03919525559362955,-0.04473519153078086,-0.03698945723450743,-0.02014677926548757,1.0111503892280431,1.245026294765608,1.2657457162548502,1.1713550810782127,1.1965598497778815,1.078841142949717,52,39,4
Myr,307,oligarchy,15283.156657909112,0.3879414105437697,96.68267196177162,0.04427626116017327,0.5788773473955725,0.3365671462484608,-0.02449717493727803,-0.05577895270707086,-0.08971470795338973,-0.03680349925579503,-0.06388665685174055,-0.03652298500644975,0.9863800612552271,1.1755800319508174,1.1521897089777922,1.128245115223479,1.120115641252552,1.039438644061423,60,0,1
Myr,308,oligarchy,15063.185866336991,0.3597999599205027,93.934008837992,0.04225944600974536,0.5215215782614687,0.3224207343512394,-0.01439302079379558,-0.07254046579822898,-0.0990810391737614,-0.04555071041639894,-0.04203146996046416,-0.02842973893880844,0.9721830725229956,1.0903029088500082,1.0380295552869587,1.0768527487012176,1.073035534324999,1.0098876747678478,59,0,3
Myr,309,oligarchy,15494.18652933879,0.32999999999999996,93.01431355678788,0.03924347693843388,0.5024149607351944,0.3004753561624225,0.02861284902319312,-0.08282368882722221,-0.036636293343734,-0.0713679273177404,-0.06806441351538524,-0.00979086587042548,1,1,1,1,1,1,46,1,10
Volantis,300,oligarchy,14486.627673207438,0.759293425133091,115.75826183749216,0.03770656479199137,1.0222883869473207,0.555176719730592,-0.02669740002602339,-0.05961813047528266,-0.06653415642678737,-0.02059193184599279,-0.0454574023745954,-0.02141225629020482,0.9990372521822564,1.8982335628327272,1.8641001809149924,1.829656645719173,1.960425898448862,1.1940885767700768,103,6,75
Volantis,301,oligarchy,14049.649816935951,0.7121215060785415,110.546941389514,0.03570703845476359,0.9657294173104448,0.5224505555065225,-0.03016422221437097,-0.06212607339024544,-0.05532584577798843,-0.05302859988063573,-0.05894729202613234,-0.04501899359282106,0.9689020705069964,1.7803037651963538,1.7609672617909693,1.732632515534385,1.844864100517404,1.140331910783204,75,0,8
Volantis,302,oligarchy,13577.176077159944,0.6448034813657514,107.43559288023224,0.03255998724935809,0.8868816428987097,0.4793156390322367,-0.03362886235117912,-0.09453165525570512,-0.08164582438766957,-0.0881353184580803,-0.0825626770220697,-0.02814504381734878,0.936318996146144,1.6120087034143784,1.6171916379823486,1.5799263970069373,1.6925471816367743,1.1082372191878895,77,5,3
Volantis,303,oligarchy,13842.3172802758,0.59137683257654206,105.73180485981604,0.03175859173386535,0.8123657728194715,0.43261666844407526,0.01952844992280006,-0.082857258580625065,-0.08402008393779398,-0.02461289402097462,-0.09742843084037305,-0.01585869240108877,0.9546038547741504,1.478442081441355,1.4813150608155732,1.5410398360364652,1.527644965606608,1.0906620260213509,61,14,4
Volantis,304,oligarchy,14121.651841548255,0.5593934688616308,105.07632468246123,0.02922814858248094,0.7636964391952527,0.3989204585081319,0.0201797542721033,-0.05408288244158029,-0.05991061570122838,-0.07967743571847677,-0.07788930106908083,-0.00619946077931672,0.9738675259906954,1.3984836721540768,1.3925685634746094,1.4182537335610577,1.4086577669538092,1.0839005095675414,61,24,7
Volantis,305,oligarchy,14265.833464120453,0.5245853773482297,100.90043384665805,0.02656208321334567,0.7132182166049196,0.38692171731441793,0.01020996864885091,-0.06222470130771399,-0.06609723445028066,-0.09121567729860544,-0.03007802918553351,-0.03974150074645877,0.9838106828991944,1.3114634433705743,1.3005236326465377,1.28888675867301,1.366288117526944,1.0408246766574758,50,9,16
Volantis,306,oligarchy,14277.15482435572,0.48278514194154154,100.2113928829001,0.02517039089802818,0.6806653802076772,0.3643355346799548,7.935996353626226e-4,-0.07968242580071092,-0.04564218305051326,-0.05239394456148147,-0.05837403697893023,-0.00682891973294317,0.9845914346984088,1.2069628548538538,1.241164894943766,1.2213568972930686,1.286532364430553,1.0337169684845156,51,30,7
Volantis,307,oligarchy,14602.53034552741,0.47202185392082674,98.8487496083955,0.02344149780106768,0.6306329700041051,0.34296836102772893,0.02278994135558605,-0.02229415755718945,-0.07350514901801944,-0.0686875743791461,-0.05864696582779288,-0.01359768819995224,1.007030215754398,1.1800546348020668,1.14993288438499,1.1374648545667678,1.211081144817445,1.019660807460063,46,62,8
Volantis,308,oligarchy,15013.752680403048,0.4369037176910158,98.18511675253475,0.02244380844087262,0.5903006303154815,0.31284441833119214,0.02816103272140026,-0.07439938625320792,-0.06395532997325062,-0.04256081964820623,-0.08783300770446659,-0.00671361912507563,1.0353892266116964,1.0922592942275395,1.0763885473170562,1.0890534180353786,1.10470824529396,1.0128151931620093,49,9,0
Volantis,309,oligarchy,14500.588082740094,0.4,96.94277634797402,0.02060854689879273,0.5484085015460548,0.2831918922157995,-0.0341796357370913,-0.08446647670120001,-0.0709674471244216,-0.08177139574661851,-0.0947836188785732,-0.01265304198488593,1,1,1,1,1,1,39,29,16
Braavos,300,oligarchy,30432.326490274907,1.2733524230827704,69.40572565630504,0.8688127725559139,0.3179192946182238,1.121669905125926,0.04627698112227252,-0.08607667610980571,-0.05306026220787317,-0.09875091523956508,-0.06638227626052685,0.02947151194745674,0.8973702526290037,1.463623474807782,1.39165870055633,1.7143356379753087,1.405189906468014,1.1047090688381451,35,14,0
Braavos,301,oligarchy,30264.490020174577,1.2525318330984812,71.35405007025078,0.8486242384195307,0.3201561197666581,1.0351539411553914,-0.00551507194673285,-0.01635100354533643,0.00703582697338424,-0.02323692143359222,-0.07713139451737516,0.02807152285380289,0.8924211911228969,1.4396917621821623,1.4014501703794493,1.6744997554448693,1.296805649420396,1.1357199347108389,28,39,0
Braavos,302,oligarchy,28860.468890168348,1.2726203484143526,68.02361889594921,0.7668208769923334,0.3251219007106415,1.018077638313335,-0.04639169961464058,0.01603832715866156,0.01551049827691167,-0.09639526862860658,-0.01649638972827233,-0.04667473214236088,0.8510202552945837,1.4627820096716695,1.4231873608322971,1.5130859017002252,1.2754130380257318,1.0827105109694706,42,0,80
Braavos,303,oligarchy,30487.676247562547,1.2764694231783322,67.95530754971534,0.7530157802367852,0.3010618121667906,0.9201770464579914,0.05638187527675717,0.0030245271252933802,-0.07400328458729201,-0.01800302674295381,-0.09616220627096482,-0.00100422981521115,0.8990023731865968,1.467206233538313,1.3178668215475875,1.4858457757475296,1.1527665063824235,1.0816232207931125,28,0,0
Braavos,304,oligarchy,31532.116397344904,1.1995238559813974,66.66843875418932,0.7130188881098277,0.27668273549935907,0.9415459387870734,0.03425778144917993,-0.06027999245398678,-0.08097698107897305,-0.05311560949543491,0.02322258788277394,-0.01893698729248718,0.9298002000095176,1.378763052852181,1.2111499448745222,1.406924171752482,1.1795367278852076,1.0611405356056942,29,2,0
Braavos,305,oligarchy,32390.039749921227,1.115858385108455,63.4730219276418,0.6495220888066389,0.2548550620729999,0.911052311696945,0.02720792165566654,-0.06974890116252937,-0.07889062317879872,-0.08905346038099379,-0.03238676503603346,-0.04792997835646383,0.9550981310067996,1.282595844952247,1.1156015709604037,1.2816327057642598,1.1413353490278175,1.010280092700947,27,1,0
Braavos,306,oligarchy,34720.00302461672,1.0351229486348603,63.7720263773624,0.5892806753048733,0.24994489497272657,0.8302755826574906,0.07193456052183982,-0.07235276227793656,-0.019266508031403638,-0.09274728995352052,-0.08866310748830439,0.00471073285373858,1.0238026953160042,1.189796492683748,1.0941078243336482,1.162764745588827,1.040141010296763,1.0150392523251113,26,1,45
Braavos,307,oligarchy,33552.586902216,0.9348843969593776,63.252222335896526,0.5315990979845046,0.24242229514877528,0.8404260333091977,-0.03362373331514466,-0.09683733879891224,-0.03009703328716569,-0.09788472579815426,0.01222539945016615,-0.00815097262850031,0.9893786265213724,1.0745797666199743,1.06117842472493,1.048947837299104,1.0528571496321402,1.006765695162556,26,2,8
Braavos,308,oligarchy,35394.03814104794,0.912802751551729,64.28558846061752,0.5081779280494563,0.24673931670797067,0.8049248758612952,0.05488254137299687,-0.02361965338117443,0.01780785697349346,-0.04405795650114306,-0.04224185834429227,0.01633723032264969,1.0436782399249906,1.0491985650019873,1.0800757383357886,1.002733339111412,1.008382507060604,1.0232134582053691,36,1,49
Braavos,309,oligarchy,33912.787281635494,0.87,62.82715297096371,0.5067926917636809,0.228446309782084,0.7982336764325871,-0.04185029279534463,-0.04689156718575396,-0.07413900293619373,-0.00272588833421469,-0.00831282474845648,-0.02268681868794374,1,1,1,1,1,1,28,10,14
Norvos,300,oligarchy,21127.42708954826,0.6098811825589061,126.34180150580865,0.21731806202397955,0.3188671861632834,0.7741340990911267,0.02214827474206686,-0.02890133862756191,-0.05879688663687557,-0.03128747788909822,-0.02678576096706092,-0.04961588535644114,1.1275674332826695,1.793768183996783,1.8096085068879133,1.7302489615181629,1.767354821958546,1.2247138468904466,30,17,12
Norvos,301,oligarchy,20266.36391046808,0.5504299075890233,121.54259736764016,0.20748237839489056,0.3022093919158791,0.7492508953869387,-0.04075570467859507,-0.09748009394295516,-0.05224054079642519,-0.04525939324824139,-0.03214327302388846,-0.03798587704915553,1.0816126279665996,1.6189114929088924,1.7150735798582772,1.651938943351451,1.7105462533862466,1.1781920172820677,37,23,7
Norvos,302,oligarchy,19450.050228325512,0.5277389986496644,117.92022553502188,0.18681281919816,0.2791608416509865,0.7069367645536692,-0.04027923734858632,-0.04122397534456103,-0.07626682320749387,-0.09962079361453652,-0.05647524893702939,-0.02980331102898344,1.0380460962055047,1.5521735254401896,1.5842703663553823,1.4873714748120206,1.6139427279079552,1.143077994139145,26,18,5
Norvos,303,oligarchy,19177.770724912258,0.5074026621249039,117.95610586578168,0.18159028811595188,0.25217663894627085,0.682609996905315,-0.01399891003966331,-0.03853483744198456,-0.09666184750385584,-0.02795595668768509,-0.03441151863662525,3.0427630711346576e-4,1.0235145822877003,1.4923607709556,1.431131865797861,1.4457905822836774,1.5584045076481048,1.1434258056899442,28,7,30
Norvos,304,oligarchy,19404.5503129923,0.47315511498490104,115.95933095838058,0.16986465829707345,0.2344257147290091,0.6532293981033468,0.01182512771338224,-0.06749579711817205,-0.07039083513617515,-0.06457189941452816,-0.04304155950713902,-0.01692811824148521,1.035617772939761,1.391632691132062,1.3303932985743567,1.3524331382299837,1.491328347295975,1.1240697584508592,35,0,14
Norvos,305,oligarchy,19641.384708402875,0.45911516876444786,114.94164415395956,0.16298985220345058,0.22365653255299364,0.5974499284064904,0.01220509579405188,-0.0296730306316167,-0.04593857029918581,-0.04047225692821666,-0.08539032361190767,-0.00877623901423067,1.048257587064514,1.350338731660141,1.2692769325022328,1.2976971167813056,1.3639833371087604,1.114204653582026,27,24,0
Norvos,306,oligarchy,18673.561919092735,0.43633458094619393,110.38578901637992,0.1500078818296101,0.21462415016544176,0.5449160947785577,-0.04927467200905085,-0.0496184603953734,-0.04038505955738946,-0.07964894868200645,-0.08793010280886665,-0.03963624473195523,0.9966050382809108,1.2833370027829234,1.2180171079883095,1.1943369057220037,1.2440481420472065,1.0700417652511656,35,5,25
Norvos,307,oligarchy,19117.89630999858,0.3942256431787537,106.61410673688913,0.145189837296799,0.2013047602116055,0.4944820422562729,0.02379483854398131,-0.0965060749393888,-0.06205913893459364,-0.03211860919604077,-0.09255379498889672,-0.03416818698402495,1.0203190942589233,1.159487185819864,1.142428015058951,1.15597646539871,1.1289067653518512,1.0334803781353477,30,34,5
Norvos,308,oligarchy,18243.507734548697,0.3601423434781782,106.15659437093328,0.1390917923398182,0.19456354189175448,0.47283732161134734,-0.04573665225878358,-0.08645632340339944,-0.0334876249958761,-0.04200049445964395,-0.04377251102216541,-0.00429129296261817,0.973653114651806,1.0592421867005242,1.1041708141058737,1.1074248822682526,1.0794916815224902,1.0290454110616514,31,2,19
Norvos,309,oligarchy,18737.173907231703,0.33999999999999997,103.1602621515148,0.12559930209887216,0.176207828903091,0.4380184949127801,0.02705982752144337,-0.05592883992381393,-0.09434302444430068,-0.09700421580579131,-0.07363806769717485,-0.02822558727674186,1,1,1,1,1,1,19,2,11
Lorath,300,oligarchy,15278.187882012828,0.4191092948362138,49.875018704659695,0.3943343059651234,0.325014466568637,0.7485216039577107,0.01438583085313439,-0.04108678996143863,-0.05067469406314194,-0.04973875303845852,-0.07430655339732767,-0.03680786686483771,1.1431540964620197,1.905042249255517,1.767685523306149,1.8647532058164145,1.92126097782732,1.3741771478572695,36,13,16
Lorath,301,oligarchy,14554.749551432173,0.3913897496585459,47.63934870546928,0.3701200366296914,0.295784937401976,0.7111574028825047,-0.04735105603933334,-0.06613918020715936,-0.08993300967570395,-0.06140543434629217,-0.04991733154747635,-0.04482544683199376,1.0890245427788527,1.779044316629754,1.6087122440350552,1.7502472252646166,1.8253567566078848,1.312579043178253,25,21,2
Lorath,302,oligarchy,13993.06313992718,0.3655342718252797,45.81424402561548,0.33792706336060574,0.2766329610269259,0.6607961762937399,-0.03859127974137664,-0.06606069232989104,-0.06474966759048403,-0.08697981758089737,-0.070815864933189,-0.038310865480918443,1.046997692003249,1.6615194173876349,1.5045486609850438,1.5980110408896284,1.696092539077057,1.2622930040219782,35,14,0
Lorath,303,oligarchy,13465.537349448288,0.34178037462228583,44.34692261617762,0.3082609038204833,0.25929856175016835,0.6092080971009883,-0.03769909312948585,-0.06498404946923256,-0.06266208918998017,-0.08778864659462124,-0.07806957885576413,-0.03202762460988015,1.007526828506062,1.5535471573740265,1.4102704985997336,1.457723814366666,1.5636793088509071,1.2218647575414845,34,11,20
Lorath,304,oligarchy,13851.36417212174,0.31309769041590807,42.69802925603455,0.2812811946572804,0.24453301398131436,0.5646390972598584,0.02865290947258472,-0.0839213902731426,-0.05694419463491067,-0.08752231901232153,-0.07315890916949139,-0.03718168618855998,1.0363954035144467,1.4231713200723095,1.329963780839598,1.3301404456538084,1.4492822363244706,1.176433765561716,26,10,10
Lorath,305,oligarchy,13455.552284689116,0.28733197643798225,41.0367940745619,0.2705786754649912,0.22763265897429705,0.5152867751819424,-0.02857566103339195,-0.08229289057897404,-0.06911277431156487,-0.03804918137285858,-0.08740507399756461,-0.03890660085296259,1.0067797197670525,1.3060544383544648,1.238046294211875,1.2795296905857516,1.3226076152151744,1.1306627266150584,30,42,27
Lorath,306,oligarchy,13827.494648214742,0.2739333231104633,39.499276744181735,0.25740804165026954,0.21656061306610389,0.4806116773423743,0.02764229632914065,-0.04663126427354291,-0.04863997089909389,-0.04867580119566992,-0.06729281539842487,-0.03746679937001318,1.0346094231190226,1.2451514686839242,1.1778277584896786,1.2172475577428423,1.2336056251199488,1.08830041308182,26,17,7
Lorath,307,oligarchy,13777.76684751919,0.2610932486351236,39.06180663614561,0.23765212778666625,0.2029802247883366,0.4610535581894291,-0.00359629867598414,-0.04687299204617739,-0.06270941001456232,-0.07674940431909635,-0.04069422378810122,-0.01107539540203288,1.0308886586204988,1.1867874937960166,1.1039668746560165,1.1238245327772045,1.1834050017450573,1.0762470556907433,32,16,41
Lorath,308,oligarchy,13169.90645034919,0.24162136163022652,37.85912782527369,0.22857483421524769,0.1930726081369864,0.42780555231543094,-0.04411893479526043,-0.07457828613603487,-0.04881074824742973,-0.03819571764813736,-0.07211310981865973,-0.03078912406880409,0.9854069491096475,1.0982789165010296,1.05008142546368,1.0808992482371964,1.0980659868942646,1.0431103515643958,30,25,23
Lorath,309,oligarchy,13364.941725090022,0.22,36.294460857851504,0.2114672894703396,0.18386441608728787,0.38959912921574297,0.01480916174128652,-0.08948447887366638,-0.04769289718801155,-0.07484439310058952,-0.089307917797938,-0.04132865856401623,1,1,1,1,1,1,28,2,0
Qohor,300,oligarchy,19441.077183246416,0.5938035685428364,98.13878663194382,0.3902724009223255,0.21724801494517357,0.815801663255742,-0.00973856151103973,-0.03804020476154983,-0.0942633385322988,-0.09525190419889988,-0.07552836979366839,-0.00388319286610931,1.1765411395509529,1.855636151696364,1.8596432789693191,1.8734270970511904,1.8555762176970183,1.2563407784772322,27,8,0
Qohor,301,oligarchy,19221.4826337425,0.5436829146611905,93.38361583354876,0.37772513350899134,0.20132731357292744,0.7912072946179668,-0.0112953900359571,-0.0844061176739633,-0.07328352977707983,-0.03215002491511404,-0.03014748528413474,-0.04845353159122169,1.1632516484863753,1.6990091083162202,1.723362055360225,1.8131963692043451,1.7996352609804072,1.1954666308779456,28,11,2
